,timestamp,gfx,gFy,gFz,wx,wy,wz,I,devicemodeDescription,devicemode
62,1.26,4.34999990463,-12.7100000381,-1.36000001431,-0.42999997735,0.610000014305,-3.6899998188,30,swing,1
63,1.28,3.66999983788,-10.9899997711,-1.27999997139,-0.0499999970198,-0.149999991059,-0.479999989271,30,swing,1
64,1.3,4.53999996185,-8.78999996185,-1.87999999523,-0.0499999970198,-0.149999991059,-0.479999989271,30,swing,1
65,1.32,5.07999992371,-10.3800001144,-2.67999982834,-0.0499999970198,-0.149999991059,-0.479999989271,30,swing,1
66,1.34,4.65999984741,-11.5900001526,-2.87999987602,-0.0499999970198,-0.149999991059,-0.479999989271,30,swing,1
67,1.36,4.58999967575,-11.5599994659,-2.54999995232,-0.0499999970198,-0.149999991059,-0.479999989271,30,swing,1
68,1.38,5.77999973297,-10.25,-2.25,-0.0499999970198,-0.149999991059,-0.479999989271,30,swing,1
69,1.4,7.10999965668,-9.01000022888,-2.57999992371,-0.0499999970198,-0.149999991059,-0.479999989271,30,swing,1
70,1.42,8.13999938965,-9.22000026703,-3.49000000954,-0.0499999970198,-0.149999991059,-0.479999989271,30,swing,1
71,1.44,7.92999982834,-10.6499996185,-4.92000007629,1.05999994278,-0.729999959469,1.66999995708,30,swing,1
72,1.46,7.92999982834,-10.6499996185,-4.92000007629,1.05999994278,-0.729999959469,1.66999995708,30,swing,1
73,1.48,7.19000005722,-8.78999996185,-3.51999998093,1.05999994278,-0.729999959469,1.66999995708,30,swing,1
74,1.5,6.46000003815,-6.98999977112,-2.59999990463,1.05999994278,-0.729999959469,1.66999995708,30,swing,1
75,1.52,6.46000003815,-6.98999977112,-2.59999990463,1.05999994278,-0.729999959469,1.66999995708,30,swing,1
76,1.54,4.94000005722,-4.5,-1.5,1.05999994278,-0.729999959469,1.66999995708,30,swing,1
77,1.56,4.75,-5.02999973297,-1.94999992847,1.05999994278,-0.729999959469,1.66999995708,30,swing,1
78,1.58,4.81999969482,-5.48999977112,-2.59999990463,1.05999994278,-0.729999959469,1.66999995708,30,swing,1
79,1.6,4.96999979019,-6.11999988556,-3.32999992371,1.05999994278,-0.729999959469,1.66999995708,30,swing,1
80,1.62,5.15000009537,-6.55999994278,-3.92999982834,1.05999994278,-0.729999959469,1.66999995708,30,swing,1
81,1.64,5.56999969482,-7.01999998093,-4.13999986649,0.879999995232,0.0499999970198,2.13999986649,30,swing,1
82,1.66,5.56999969482,-7.01999998093,-4.13999986649,0.879999995232,0.0499999970198,2.13999986649,30,swing,1
83,1.68,6.90999984741,-7.25,-4.02999973297,0.879999995232,0.0499999970198,2.13999986649,30,swing,1
84,1.7,7.75999975204,-6.77999973297,-4.11000013351,0.879999995232,0.0499999970198,2.13999986649,30,swing,1
85,1.72,10.3000001907,-7.00999975204,-4.96000003815,0.879999995232,0.0499999970198,2.13999986649,30,swing,1
86,1.74,11.9299993515,-7.96999979019,-6.0499997139,0.879999995232,0.0499999970198,2.13999986649,30,swing,1
87,1.76,13.1799993515,-8.32999992371,-6.5,0.879999995232,0.0499999970198,2.13999986649,30,swing,1
